meter_id,V,I,P,timestamp,Is_Fraud
m6,126.4381,3.7627,237.8715,2026-03-15T04:03:57.366046Z,True
m7,126.5057,3.3079,418.4652,2026-03-15T04:03:57.366046Z,False
m8,126.3936,4.0621,513.4215,2026-03-15T04:03:57.366046Z,False
m9,126.4159,3.9122,494.5632,2026-03-15T04:03:57.366046Z,False
m10,126.3909,4.0799,515.6681,2026-03-15T04:03:57.366046Z,False
m11,126.3694,4.225,533.9062,2026-03-15T04:03:57.366046Z,False
m12,126.4283,3.8285,484.0273,2026-03-15T04:03:57.366046Z,False
m13,126.437,3.7699,476.6561,2026-03-15T04:03:57.366046Z,False
m14,126.4225,3.8677,488.97,2026-03-15T04:03:57.366046Z,False
m15,126.4013,4.01,506.8734,2026-03-15T04:03:57.366046Z,False
m16,126.3811,4.1465,524.0418,2026-03-15T04:03:57.366046Z,False
m17,126.354,4.3287,546.9499,2026-03-15T04:03:57.366046Z,False
m18,126.302,4.6788,590.9387,2026-03-15T04:03:57.366046Z,False
m19,126.4237,3.8592,487.8931,2026-03-15T04:03:57.366046Z,False
m20,126.4342,3.7887,479.0158,2026-03-15T04:03:57.366046Z,False
m21,126.4547,3.6513,461.7282,2026-03-15T04:03:57.366046Z,False
m22,126.4032,3.9976,505.3038,2026-03-15T04:03:57.366046Z,False
m23,126.4765,3.5045,443.2424,2026-03-15T04:03:57.366046Z,False
m24,126.5124,3.2634,412.8569,2026-03-15T04:03:57.366046Z,False
m25,126.3607,4.2837,541.2915,2026-03-15T04:03:57.366046Z,False
m26,126.3405,4.4197,558.3833,2026-03-15T04:03:57.366046Z,False
m27,126.3978,4.0336,509.8391,2026-03-15T04:03:57.366046Z,False
m28,126.5093,3.2838,415.4294,2026-03-15T04:03:57.366046Z,False
m29,126.4177,3.8997,246.4962,2026-03-15T04:03:57.366046Z,True
m30,126.4555,3.6459,461.0444,2026-03-15T04:03:57.366046Z,False
m31,126.3258,4.5189,570.852,2026-03-15T04:03:57.366046Z,False
m32,126.3999,4.0196,508.0752,2026-03-15T04:03:57.366046Z,False
m33,126.3843,4.1244,521.2553,2026-03-15T04:03:57.366046Z,False
m34,126.4134,3.9286,496.6288,2026-03-15T04:03:57.366046Z,False
m35,126.4955,3.3768,427.1458,2026-03-15T04:03:57.366046Z,False
m36,126.3255,4.5208,285.5454,2026-03-15T04:03:57.366046Z,True
m37,126.5122,3.2647,413.0291,2026-03-15T04:03:57.366046Z,False
m38,126.3471,4.3751,552.7841,2026-03-15T04:03:57.366046Z,False
m39,126.4222,3.8696,489.1975,2026-03-15T04:03:57.366046Z,False
m40,126.4822,3.466,438.3857,2026-03-15T04:03:57.366046Z,False
m41,126.4839,3.4547,436.9693,2026-03-15T04:03:57.366046Z,False
m42,126.3509,4.3498,549.6072,2026-03-15T04:03:57.366046Z,False
m43,126.3876,4.1027,518.5254,2026-03-15T04:03:57.366046Z,False
m44,126.3286,4.5001,284.2438,2026-03-15T04:03:57.366046Z,True
m45,126.4621,3.6014,455.4411,2026-03-15T04:03:57.366046Z,False
m46,126.3756,4.183,528.6312,2026-03-15T04:03:57.366046Z,False
m47,126.4816,3.4701,438.9016,2026-03-15T04:03:57.366046Z,False
m48,126.2916,4.7488,599.7393,2026-03-15T04:03:57.366046Z,False
m49,126.383,4.1332,522.3646,2026-03-15T04:03:57.366046Z,False
m0,126.4977,3.3619,425.2667,2026-03-15T04:08:57.366046Z,False
m1,126.4153,3.9162,495.0636,2026-03-15T04:08:57.366046Z,False
m2,126.4164,3.9086,494.1092,2026-03-15T04:08:57.366046Z,False
m3,126.3412,4.4151,278.9045,2026-03-15T04:08:57.366046Z,True
m4,126.4212,3.876,490.0125,2026-03-15T04:08:57.366046Z,False
m5,126.3679,4.2349,535.1533,2026-03-15T04:08:57.366046Z,False
m6,126.5248,3.1799,201.1677,2026-03-15T04:08:57.366046Z,True
m7,126.392,4.0729,514.7864,2026-03-15T04:08:57.366046Z,False
m8,126.4404,3.7473,473.8085,2026-03-15T04:08:57.366046Z,False
m9,126.4046,3.9882,504.1299,2026-03-15T04:08:57.366046Z,False
m10,126.2693,4.8998,618.6891,2026-03-15T04:08:57.366046Z,False
m11,126.3735,4.1977,530.4729,2026-03-15T04:08:57.366046Z,False
m12,126.3485,4.3659,551.6294,2026-03-15T04:08:57.366046Z,False
m13,126.3766,4.1763,527.7837,2026-03-15T04:08:57.366046Z,False
m14,126.4021,4.0047,506.1989,2026-03-15T04:08:57.366046Z,False
m15,126.4407,3.7454,473.5771,2026-03-15T04:08:57.366046Z,False
m16,126.4325,3.8003,480.4809,2026-03-15T04:08:57.366046Z,False
m17,126.3976,4.0353,510.0552,2026-03-15T04:08:57.366046Z,False
m18,126.3308,4.4852,566.617,2026-03-15T04:08:57.366046Z,False
m19,126.5559,2.9713,376.0331,2026-03-15T04:08:57.366046Z,False
m20,126.3433,4.4008,556.008,2026-03-15T04:08:57.366046Z,False
m21,126.3842,4.1253,521.3765,2026-03-15T04:08:57.366046Z,False
m22,126.4934,3.3907,428.8958,2026-03-15T04:08:57.366046Z,False
m23,126.5189,3.2193,407.2971,2026-03-15T04:08:57.366046Z,False
m24,126.3148,4.593,580.1664,2026-03-15T04:08:57.366046Z,False
m25,126.3742,4.1929,529.8686,2026-03-15T04:08:57.366046Z,False
m26,126.4149,3.9189,495.4045,2026-03-15T04:08:57.366046Z,False
m27,126.3856,4.116,520.1985,2026-03-15T04:08:57.366046Z,False
m28,126.3639,4.2621,538.5789,2026-03-15T04:08:57.366046Z,False
m29,126.3685,4.2312,267.3448,2026-03-15T04:08:57.366046Z,True
m30,126.4008,4.0135,507.304,2026-03-15T04:08:57.366046Z,False
m31,126.3486,4.3651,551.5273,2026-03-15T04:08:57.366046Z,False
m32,126.4234,3.8615,488.1872,2026-03-15T04:08:57.366046Z,False
m33,126.3083,4.6365,585.6283,2026-03-15T04:08:57.366046Z,False
m34,126.3747,4.1894,529.4383,2026-03-15T04:08:57.366046Z,False
m35,126.5431,3.0573,386.8797,2026-03-15T04:08:57.366046Z,False
m36,126.3406,4.4191,279.1582,2026-03-15T04:08:57.366046Z,True
m37,126.4988,3.3543,424.3107,2026-03-15T04:08:57.366046Z,False
m38,126.3437,4.3979,555.6523,2026-03-15T04:08:57.366046Z,False
m39,126.3381,4.4361,560.4431,2026-03-15T04:08:57.366046Z,False
m40,126.4322,3.8021,480.7118,2026-03-15T04:08:57.366046Z,False
m41,126.4869,3.4343,434.3959,2026-03-15T04:08:57.366046Z,False
m42,126.3902,4.0852,516.333,2026-03-15T04:08:57.366046Z,False
m43,126.3416,4.4125,557.4823,2026-03-15T04:08:57.366046Z,False
m44,126.4371,3.7691,238.2778,2026-03-15T04:08:57.366046Z,True
m45,126.538,3.0914,391.1789,2026-03-15T04:08:57.366046Z,False
m46,126.2732,4.8731,615.3413,2026-03-15T04:08:57.366046Z,False
m47,126.4256,3.8469,486.3444,2026-03-15T04:08:57.366046Z,False
m48,126.3191,4.5636,576.4648,2026-03-15T04:08:57.366046Z,False
m49,126.3937,4.0612,513.3124,2026-03-15T04:08:57.366046Z,False
m0,126.4335,3.7938,479.6588,2026-03-15T04:13:57.366046Z,False
m1,126.422,3.8711,489.3979,2026-03-15T04:13:57.366046Z,False
m2,126.3049,4.6594,588.5018,2026-03-15T04:13:57.366046Z,False
m3,126.2919,4.7472,299.769,2026-03-15T04:13:57.366046Z,True
m4,126.2971,4.7119,595.0948,2026-03-15T04:13:57.366046Z,False
m5,126.3896,4.0889,516.7961,2026-03-15T04:13:57.366046Z,False
m6,126.3678,4.2357,267.629,2026-03-15T04:13:57.366046Z,True
m7,126.4888,3.4218,432.8154,2026-03-15T04:13:57.366046Z,False
m8,126.4401,3.7492,474.0483,2026-03-15T04:13:57.366046Z,False
m9,126.4782,3.493,441.7858,2026-03-15T04:13:57.366046Z,False
m10,126.4408,3.7442,473.4193,2026-03-15T04:13:57.366046Z,False
m11,126.4412,3.7416,473.0914,2026-03-15T04:13:57.366046Z,False
m12,126.3688,4.2288,534.3943,2026-03-15T04:13:57.366046Z,False
m13,126.4114,3.942,498.3077,2026-03-15T04:13:57.366046Z,False
m14,126.4167,3.9068,493.8823,2026-03-15T04:13:57.366046Z,False
m15,126.3786,4.1633,526.1479,2026-03-15T04:13:57.366046Z,False
m16,126.4505,3.679,465.216,2026-03-15T04:13:57.366046Z,False
m17,126.3859,4.1136,519.8976,2026-03-15T04:13:57.366046Z,False
m18,126.4158,3.913,494.6607,2026-03-15T04:13:57.366046Z,False
m19,126.4695,3.5516,449.1736,2026-03-15T04:13:57.366046Z,False
m20,126.4009,4.0132,507.2681,2026-03-15T04:13:57.366046Z,False
m21,126.4243,3.8554,487.411,2026-03-15T04:13:57.366046Z,False
m22,126.3535,4.3319,547.356,2026-03-15T04:13:57.366046Z,False
m23,126.3791,4.1595,525.6719,2026-03-15T04:13:57.366046Z,False
m24,126.4558,3.6434,460.7269,2026-03-15T04:13:57.366046Z,False
m25,126.4245,3.854,487.2388,2026-03-15T04:13:57.366046Z,False
m26,126.3388,4.4312,559.8312,2026-03-15T04:13:57.366046Z,False
m27,126.364,4.2615,538.4996,2026-03-15T04:13:57.366046Z,False
m28,126.4719,3.5356,447.1521,2026-03-15T04:13:57.366046Z,False
m29,126.3762,4.1794,264.0904,2026-03-15T04:13:57.366046Z,True
m30,126.3598,4.2899,542.0691,2026-03-15T04:13:57.366046Z,False
m31,126.3624,4.2721,539.8309,2026-03-15T04:13:57.366046Z,False
m32,126.4351,3.7831,478.3197,2026-03-15T04:13:57.366046Z,False
m33,126.4543,3.6537,462.0302,2026-03-15T04:13:57.366046Z,False
m34,126.4789,3.4885,441.2278,2026-03-15T04:13:57.366046Z,False
m35,126.4105,3.9482,499.0978,2026-03-15T04:13:57.366046Z,False
m36,126.3889,4.0936,258.6927,2026-03-15T04:13:57.366046Z,True
m37,126.4488,3.6906,466.6679,2026-03-15T04:13:57.366046Z,False
m38,126.5058,3.3078,418.4502,2026-03-15T04:13:57.366046Z,False
m39,126.4019,4.0062,506.3929,2026-03-15T04:13:57.366046Z,False
m40,126.373,4.2009,530.8795,2026-03-15T04:13:57.366046Z,False
m41,126.4648,3.583,453.1227,2026-03-15T04:13:57.366046Z,False
m42,126.5738,2.851,360.8635,2026-03-15T04:13:57.366046Z,False
m43,126.4602,3.6141,457.0406,2026-03-15T04:13:57.366046Z,False
m44,126.4507,3.6776,232.5207,2026-03-15T04:13:57.366046Z,True
m45,126.3833,4.1313,522.1296,2026-03-15T04:13:57.366046Z,False
m46,126.4604,3.6128,456.882,2026-03-15T04:13:57.366046Z,False
m47,126.411,3.9447,498.65,2026-03-15T04:13:57.366046Z,False
m48,126.4056,3.981,503.2225,2026-03-15T04:13:57.366046Z,False
m49,126.4814,3.4718,439.1217,2026-03-15T04:13:57.366046Z,False
m0,126.3894,4.0902,516.9563,2026-03-15T04:18:57.366046Z,False
m1,126.3402,4.4217,558.6362,2026-03-15T04:18:57.366046Z,False
m2,126.3492,4.3608,550.9886,2026-03-15T04:18:57.366046Z,False
m3,126.5026,3.3289,210.5594,2026-03-15T04:18:57.366046Z,True
m4,126.3466,4.3786,553.2218,2026-03-15T04:18:57.366046Z,False
m5,126.4296,3.8201,482.9686,2026-03-15T04:18:57.366046Z,False
m6,126.4266,3.84,242.7396,2026-03-15T04:18:57.366046Z,True
m7,126.4388,3.7582,475.1829,2026-03-15T04:18:57.366046Z,False
m8,126.394,4.0593,513.0682,2026-03-15T04:18:57.366046Z,False
m9,126.2489,5.037,635.9103,2026-03-15T04:18:57.366046Z,False
m10,126.3777,4.1692,526.8948,2026-03-15T04:18:57.366046Z,False
m11,126.3529,4.3359,547.8483,2026-03-15T04:18:57.366046Z,False
m12,126.304,4.6654,589.2613,2026-03-15T04:18:57.366046Z,False
m13,126.4991,3.3527,424.109,2026-03-15T04:18:57.366046Z,False
m14,126.4459,3.7105,469.1768,2026-03-15T04:18:57.366046Z,False
m15,126.3552,4.3204,545.9105,2026-03-15T04:18:57.366046Z,False
m16,126.3663,4.2459,536.5379,2026-03-15T04:18:57.366046Z,False
m17,126.3075,4.6418,586.2959,2026-03-15T04:18:57.366046Z,False
m18,126.3927,4.068,514.1713,2026-03-15T04:18:57.366046Z,False
m19,126.4332,3.7956,479.8855,2026-03-15T04:18:57.366046Z,False
m20,126.3442,4.3949,555.2648,2026-03-15T04:18:57.366046Z,False
m21,126.4084,3.9627,500.918,2026-03-15T04:18:57.366046Z,False
m22,126.4803,3.4792,440.0508,2026-03-15T04:18:57.366046Z,False
m23,126.4064,3.9758,502.5634,2026-03-15T04:18:57.366046Z,False
m24,126.3987,4.0278,509.1049,2026-03-15T04:18:57.366046Z,False
m25,126.4375,3.7664,476.2087,2026-03-15T04:18:57.366046Z,False
m26,126.4029,3.9997,505.5758,2026-03-15T04:18:57.366046Z,False
m27,126.4556,3.6452,460.9501,2026-03-15T04:18:57.366046Z,False
m28,126.4262,3.8427,485.8222,2026-03-15T04:18:57.366046Z,False
m29,126.3369,4.4438,280.7061,2026-03-15T04:18:57.366046Z,True
m30,126.5192,3.2178,407.114,2026-03-15T04:18:57.366046Z,False
m31,126.3816,4.1427,523.5637,2026-03-15T04:18:57.366046Z,False
m32,126.4524,3.6663,463.6159,2026-03-15T04:18:57.366046Z,False
m33,126.3716,4.21,532.0218,2026-03-15T04:18:57.366046Z,False
m34,126.3281,4.5034,568.9061,2026-03-15T04:18:57.366046Z,False
m35,126.4739,3.5217,445.3991,2026-03-15T04:18:57.366046Z,False
m36,126.3651,4.2538,268.7639,2026-03-15T04:18:57.366046Z,True
m37,126.4324,3.8007,480.5264,2026-03-15T04:18:57.366046Z,False
m38,126.4292,3.8222,483.2416,2026-03-15T04:18:57.366046Z,False
m39,126.4164,3.9086,494.1106,2026-03-15T04:18:57.366046Z,False
m40,126.3861,4.1127,519.794,2026-03-15T04:18:57.366046Z,False
m41,126.4314,3.808,481.4523,2026-03-15T04:18:57.366046Z,False
m42,126.4408,3.7445,473.4624,2026-03-15T04:18:57.366046Z,False
m43,126.359,4.2951,542.7192,2026-03-15T04:18:57.366046Z,False
m44,126.4567,3.6373,229.981,2026-03-15T04:18:57.366046Z,True
m45,126.4789,3.488,441.1569,2026-03-15T04:18:57.366046Z,False
m46,126.4453,3.7145,469.6814,2026-03-15T04:18:57.366046Z,False
m47,126.4916,3.4032,430.4718,2026-03-15T04:18:57.366046Z,False
m48,126.5149,3.2465,410.7258,2026-03-15T04:18:57.366046Z,False
m49,126.3482,4.3679,551.8733,2026-03-15T04:18:57.366046Z,False
m0,126.3543,4.3268,546.7051,2026-03-15T04:23:57.366046Z,False
m1,126.382,4.14,523.2203,2026-03-15T04:23:57.366046Z,False
m2,126.5226,3.1948,404.2139,2026-03-15T04:23:57.366046Z,False
m3,126.3643,4.259,269.0951,2026-03-15T04:23:57.366046Z,True
m4,126.3835,4.1299,521.9465,2026-03-15T04:23:57.366046Z,False
m5,126.3485,4.366,551.6419,2026-03-15T04:23:57.366046Z,False
m6,126.4348,3.7848,239.2635,2026-03-15T04:23:57.366046Z,True
m7,126.3666,4.244,536.3049,2026-03-15T04:23:57.366046Z,False
m8,126.346,4.3826,553.7266,2026-03-15T04:23:57.366046Z,False
m9,126.3633,4.2658,539.0438,2026-03-15T04:23:57.366046Z,False
m10,126.4032,3.9976,505.3091,2026-03-15T04:23:57.366046Z,False
m11,126.4728,3.5294,446.3669,2026-03-15T04:23:57.366046Z,False
m12,126.3441,4.3951,555.296,2026-03-15T04:23:57.366046Z,False
m13,126.4609,3.6092,456.4216,2026-03-15T04:23:57.366046Z,False
m14,126.4479,3.6966,467.429,2026-03-15T04:23:57.366046Z,False
m15,126.4127,3.9333,497.2166,2026-03-15T04:23:57.366046Z,False
m16,126.4453,3.7144,469.672,2026-03-15T04:23:57.366046Z,False
m17,126.3977,4.0344,509.9347,2026-03-15T04:23:57.366046Z,False
m18,126.3376,4.4391,560.8308,2026-03-15T04:23:57.366046Z,False
m19,126.3203,4.5557,575.481,2026-03-15T04:23:57.366046Z,False
m20,126.3536,4.3311,547.2451,2026-03-15T04:23:57.366046Z,False
m21,126.3904,4.0839,516.1654,2026-03-15T04:23:57.366046Z,False
m22,126.4808,3.4753,439.5628,2026-03-15T04:23:57.366046Z,False
m23,126.3871,4.1056,518.8945,2026-03-15T04:23:57.366046Z,False
m24,126.397,4.0392,510.5427,2026-03-15T04:23:57.366046Z,False
m25,126.4643,3.5866,453.5759,2026-03-15T04:23:57.366046Z,False
m26,126.3435,4.3994,555.8361,2026-03-15T04:23:57.366046Z,False
m27,126.3247,4.5262,571.7714,2026-03-15T04:23:57.366046Z,False
m28,126.395,4.0527,512.2452,2026-03-15T04:23:57.366046Z,False
m29,126.3963,4.0439,255.566,2026-03-15T04:23:57.366046Z,True
m30,126.4167,3.9068,493.8798,2026-03-15T04:23:57.366046Z,False
m31,126.4246,3.8533,487.1576,2026-03-15T04:23:57.366046Z,False
m32,126.4341,3.7899,479.1678,2026-03-15T04:23:57.366046Z,False
m33,126.3248,4.5257,571.7042,2026-03-15T04:23:57.366046Z,False
m34,126.545,3.044,385.2091,2026-03-15T04:23:57.366046Z,False
m35,126.3539,4.3293,547.0288,2026-03-15T04:23:57.366046Z,False
m36,126.4018,4.0069,253.2377,2026-03-15T04:23:57.366046Z,True
m37,126.4404,3.7473,473.8083,2026-03-15T04:23:57.366046Z,False
m38,126.3748,4.1886,529.3367,2026-03-15T04:23:57.366046Z,False
m39,126.4392,3.7552,474.802,2026-03-15T04:23:57.366046Z,False
m40,126.4034,3.9959,505.0973,2026-03-15T04:23:57.366046Z,False
m41,126.3643,4.2591,538.2044,2026-03-15T04:23:57.366046Z,False
m42,126.4038,3.9933,504.7724,2026-03-15T04:23:57.366046Z,False
m43,126.3908,4.0808,515.7717,2026-03-15T04:23:57.366046Z,False
m44,126.4092,3.9573,250.1203,2026-03-15T04:23:57.366046Z,True
m45,126.3658,4.2491,536.9428,2026-03-15T04:23:57.366046Z,False
m46,126.4309,3.8113,481.8657,2026-03-15T04:23:57.366046Z,False
m47,126.3844,4.1243,521.2415,2026-03-15T04:23:57.366046Z,False
m48,126.4262,3.8424,485.7751,2026-03-15T04:23:57.366046Z,False
m49,126.3663,4.2455,536.4907,2026-03-15T04:23:57.366046Z,False
m0,126.3314,4.4811,566.1042,2026-03-15T04:28:57.366046Z,False
m1,126.4569,3.636,459.7943,2026-03-15T04:28:57.366046Z,False
m2,126.4966,3.3695,426.2354,2026-03-15T04:28:57.366046Z,False
m3,126.3706,4.217,266.4541,2026-03-15T04:28:57.366046Z,True
m4,126.4196,3.8872,491.421,2026-03-15T04:28:57.366046Z,False
m5,126.3786,4.1629,526.0971,2026-03-15T04:28:57.366046Z,False
m6,126.4317,3.8059,240.5926,2026-03-15T04:28:57.366046Z,True
m7,126.3196,4.5608,576.1142,2026-03-15T04:28:57.366046Z,False
m8,126.3393,4.4277,559.3943,2026-03-15T04:28:57.366046Z,False
m9,126.3563,4.313,544.9717,2026-03-15T04:28:57.366046Z,False
m10,126.4503,3.6808,465.4396,2026-03-15T04:28:57.366046Z,False
m11,126.3811,4.1463,524.0104,2026-03-15T04:28:57.366046Z,False
m12,126.3504,4.3532,550.03,2026-03-15T04:28:57.366046Z,False
m13,126.3071,4.6445,586.6381,2026-03-15T04:28:57.366046Z,False
m14,126.5076,3.2951,416.8605,2026-03-15T04:28:57.366046Z,False
m15,126.4578,3.6301,459.0592,2026-03-15T04:28:57.366046Z,False
m16,126.3305,4.4867,566.8069,2026-03-15T04:28:57.366046Z,False
m17,126.46,3.6152,457.1782,2026-03-15T04:28:57.366046Z,False
m18,126.3608,4.2826,541.1491,2026-03-15T04:28:57.366046Z,False
m19,126.44,3.7499,474.1347,2026-03-15T04:28:57.366046Z,False
m20,126.4076,3.9679,501.572,2026-03-15T04:28:57.366046Z,False
m21,126.4702,3.5471,448.6056,2026-03-15T04:28:57.366046Z,False
m22,126.4159,3.912,494.5377,2026-03-15T04:28:57.366046Z,False
m23,126.4089,3.959,500.4588,2026-03-15T04:28:57.366046Z,False
m24,126.3415,4.413,557.5497,2026-03-15T04:28:57.366046Z,False
m25,126.3495,4.3591,550.7763,2026-03-15T04:28:57.366046Z,False
m26,126.3969,4.0396,510.5987,2026-03-15T04:28:57.366046Z,False
m27,126.399,4.0257,508.8402,2026-03-15T04:28:57.366046Z,False
m28,126.3,4.6928,592.7009,2026-03-15T04:28:57.366046Z,False
m29,126.3855,4.1169,260.1576,2026-03-15T04:28:57.366046Z,True
m30,126.4493,3.6871,466.2331,2026-03-15T04:28:57.366046Z,False
m31,126.3434,4.4,555.9112,2026-03-15T04:28:57.366046Z,False
m32,126.3703,4.2188,533.1356,2026-03-15T04:28:57.366046Z,False
m33,126.5118,3.2672,413.3406,2026-03-15T04:28:57.366046Z,False
m34,126.3628,4.2691,539.4619,2026-03-15T04:28:57.366046Z,False
m35,126.4862,3.4392,435.0114,2026-03-15T04:28:57.366046Z,False
m36,126.3197,4.5599,288.001,2026-03-15T04:28:57.366046Z,True
m37,126.3714,4.2116,532.2232,2026-03-15T04:28:57.366046Z,False
m38,126.5151,3.2453,410.5794,2026-03-15T04:28:57.366046Z,False
m39,126.3353,4.4548,562.8014,2026-03-15T04:28:57.366046Z,False
m40,126.4386,3.7596,475.3606,2026-03-15T04:28:57.366046Z,False
m41,126.4005,4.0157,507.592,2026-03-15T04:28:57.366046Z,False
m42,126.3753,4.1852,528.9079,2026-03-15T04:28:57.366046Z,False
m43,126.3515,4.3458,549.0986,2026-03-15T04:28:57.366046Z,False
m44,126.331,4.4837,283.2153,2026-03-15T04:28:57.366046Z,True
m45,126.3102,4.6239,584.0503,2026-03-15T04:28:57.366046Z,False
m46,126.3513,4.3466,549.1926,2026-03-15T04:28:57.366046Z,False
m47,126.4824,3.4651,438.2728,2026-03-15T04:28:57.366046Z,False
m48,126.4619,3.6027,455.6037,2026-03-15T04:28:57.366046Z,False
m49,126.3948,4.0538,512.3843,2026-03-15T04:28:57.366046Z,False
m0,126.4781,3.4938,441.8857,2026-03-15T04:33:57.366046Z,False
m1,126.4038,3.9934,504.7861,2026-03-15T04:33:57.366046Z,False
m2,126.4409,3.7441,473.41,2026-03-15T04:33:57.366046Z,False
m3,126.3777,4.169,263.4323,2026-03-15T04:33:57.366046Z,True
m4,126.3299,4.4911,567.3543,2026-03-15T04:33:57.366046Z,False
m5,126.3438,4.3976,555.6061,2026-03-15T04:33:57.366046Z,False
m6,126.4307,3.8127,241.0231,2026-03-15T04:33:57.366046Z,True
m7,126.4594,3.6194,457.7093,2026-03-15T04:33:57.366046Z,False
m8,126.3151,4.5905,579.8488,2026-03-15T04:33:57.366046Z,False
m9,126.4797,3.4832,440.5492,2026-03-15T04:33:57.366046Z,False
m10,126.4383,3.761,475.5325,2026-03-15T04:33:57.366046Z,False
m11,126.4891,3.4196,432.5423,2026-03-15T04:33:57.366046Z,False
m12,126.4306,3.8134,482.1271,2026-03-15T04:33:57.366046Z,False
m13,126.3847,4.1223,520.9958,2026-03-15T04:33:57.366046Z,False
m14,126.406,3.9788,502.9466,2026-03-15T04:33:57.366046Z,False
m15,126.3936,4.0619,513.4022,2026-03-15T04:33:57.366046Z,False
m16,126.4321,3.8033,480.8529,2026-03-15T04:33:57.366046Z,False
m17,126.4688,3.5564,449.7743,2026-03-15T04:33:57.366046Z,False
m18,126.3815,4.1435,523.6656,2026-03-15T04:33:57.366046Z,False
m19,126.4195,3.8878,491.4924,2026-03-15T04:33:57.366046Z,False
m20,126.3628,4.2697,539.5346,2026-03-15T04:33:57.366046Z,False
m21,126.4428,3.7313,471.79,2026-03-15T04:33:57.366046Z,False
m22,126.2767,4.8497,612.4002,2026-03-15T04:33:57.366046Z,False
m23,126.4381,3.7628,475.7597,2026-03-15T04:33:57.366046Z,False
m24,126.4283,3.8289,484.0789,2026-03-15T04:33:57.366046Z,False
m25,126.403,3.9988,505.4572,2026-03-15T04:33:57.366046Z,False
m26,126.4515,3.6727,464.4183,2026-03-15T04:33:57.366046Z,False
m27,126.5238,3.1869,403.2159,2026-03-15T04:33:57.366046Z,False
m28,126.4171,3.9038,493.5035,2026-03-15T04:33:57.366046Z,False
m29,126.3509,4.3495,274.7826,2026-03-15T04:33:57.366046Z,True
m30,126.5093,3.2844,415.5012,2026-03-15T04:33:57.366046Z,False
m31,126.4149,3.919,495.4205,2026-03-15T04:33:57.366046Z,False
m32,126.4522,3.6677,463.787,2026-03-15T04:33:57.366046Z,False
m33,126.3523,4.3399,548.3585,2026-03-15T04:33:57.366046Z,False
m34,126.4515,3.6727,464.424,2026-03-15T04:33:57.366046Z,False
m35,126.3556,4.3182,545.6254,2026-03-15T04:33:57.366046Z,False
m36,126.4794,3.4851,220.3973,2026-03-15T04:33:57.366046Z,True
m37,126.3879,4.1003,518.2236,2026-03-15T04:33:57.366046Z,False
m38,126.4152,3.9165,495.1054,2026-03-15T04:33:57.366046Z,False
m39,126.33,4.4902,567.2417,2026-03-15T04:33:57.366046Z,False
m40,126.2941,4.7326,597.6968,2026-03-15T04:33:57.366046Z,False
m41,126.3881,4.0988,518.0376,2026-03-15T04:33:57.366046Z,False
m42,126.3909,4.08,515.6771,2026-03-15T04:33:57.366046Z,False
m43,126.3226,4.5403,573.5388,2026-03-15T04:33:57.366046Z,False
m44,126.3422,4.4081,278.4651,2026-03-15T04:33:57.366046Z,True
m45,126.4274,3.8344,484.7784,2026-03-15T04:33:57.366046Z,False
m46,126.4879,3.4278,433.5697,2026-03-15T04:33:57.366046Z,False
m47,126.4409,3.7436,473.3501,2026-03-15T04:33:57.366046Z,False
m48,126.4301,3.8166,482.5318,2026-03-15T04:33:57.366046Z,False
m49,126.4359,3.7772,477.5714,2026-03-15T04:33:57.366046Z,False
m0,126.4609,3.6096,456.4765,2026-03-15T04:38:57.366046Z,False
m1,126.3942,4.058,512.9017,2026-03-15T04:38:57.366046Z,False
m2,126.3793,4.1582,525.515,2026-03-15T04:38:57.366046Z,False
m3,126.4228,3.8655,244.345,2026-03-15T04:38:57.366046Z,True
m4,126.449,3.6893,466.5119,2026-03-15T04:38:57.366046Z,False
m5,126.4002,4.0173,507.7906,2026-03-15T04:38:57.366046Z,False
m6,126.4595,3.6188,228.8188,2026-03-15T04:38:57.366046Z,True
m7,126.4622,3.6007,455.3563,2026-03-15T04:38:57.366046Z,False
